text,label
"THANK YOU SO MUCH   FOR THESE AMAZING GIFTS!! ðŸ™ŒðŸ¼ðŸ™ðŸ½ðŸ¤˜ðŸ¼ You guys will always be my favoriteðŸ’™ðŸ¦„ðŸ€ ",compliment
"Do you know how much longer the delay is for MKE to PHX 1584?",request
"Two of my faves have teamed up! Thx  ",compliment
"Great flight and crew from MAN to JFK today. Thank you.",compliment
"Hour plus wait for call back on Platinum reservation line  Not impressed. \U0001f626",complaint
"Delayed in Tokyo. Delayed in Chicago. Finally leaving. Thanks ",compliment
"what's with the all the broken equipment on new planes? :-( guess I don't need a movie",request
"At Frankfurt airport trying to go back to SF.  employees decided to call in sick today and I can't check in WTF!!!",complaint
"3 hour delay because of  mismanagement. Still on the ground, at least you're sending text messages that we are late. Flt 1160",compliment
"Thank you  for direct flight to DC from Omaha. Plus great TV watching in flight!",compliment
"Hey  - We've finally arrived in LA with 1 staff person working in a 100-person line. What gives?",complaint
"looking to get my advantage miles added to my account before I take off how do I do this?",request
"Hello  ur staff frm Bombay office is grt. Solved my probl with lightening speed. Say thanks 2 Ms Lubaina for proactive approach",compliment
"you guys need to work on your app it's near impossible to use to check in. I was only able to get boarding pass for one flight",complaint
"how long are flights to brussels cancelled for? i leave philly on flight 0750 overnight to brussels. any expected delays?",request
"please get me home! Been stuck at ATL since 6am. Can't get on any standby flights! We fly your airline all the time.",complaint
"Thank you  - #luv the way you always get us where we need to go! From 35,000 feet on FREE wi-fi! â¤ï¸ ",compliment
"Bye #AEFP2016! Denver, It's been fun. Thanks,  for flying ~20  PhD students and faculty back to #BNA! #Vandyplane",compliment
"Thanks  for the free trip to Costa Rica. Unfortunately I'm flying back home tomorrow. You guys are awesome though.",compliment
"great employee u have..telling a customer to fly United #horriblecustomerservice ",complaint
"Thanks  for once again delaying my flight. Rationale this time? Flight preparations. Why am I a united member????",complaint
"i have incomplet booking but you deducted the mony from visa the process # 030695",complaint
"your staff at the transfer desk magically disappears leaving frustrated and tired customers waiting for more than an hour. ðŸ˜¡ðŸ˜¡ðŸ˜¡",complaint
"I also appreciate the quiet seat change and credit card refund with no notification. Fine customer service. Quite impressive.",compliment
"and your customer service reps were actually so rude and disrespectful that it makes me want to take my business elsewhere",complaint
"My  miles expire in Aug. If I book a flight today, using miles,  are the rest of my miles safe even though the fight is in Dec?",request
"flight LGA-Denver is 1.5 hours delay due to operations. Sounds like a joke. Can we at least have free wifi at LGA?",complaint
"Hi! I want to know which is the limit for the luggage. Thanks!",request
"Tremendous thx to Gad in Phoenix  for taking care of my family on our way to #austin - luv SWA!",compliment
"do you have any specials from perth to S-Africa Nov 2016?#specials",request
"wth  why is my daughter's flight out of LGA delayed 3 hours tomorrow morning???",request
"my friend just got an unexpected surgery on our vacation &amp; can't sit up. We fly back home Saturday.  Is there anything you can do?",request
"prvide services in Kannada but our own  fail to do. #ServeInMyLanguage  ",compliment
"The  employee Donna K in Atlanta was so helpful and nice in helping me get my bags to PHL. Thank you!",compliment
"is DL62 from LHR to BOS delayed?  Should be boarding now, but no gate info displayed yet.",request
"has the rudest employees.  I wish all airlines could be as great as",complaint
"Seriously  you stuck me in another aisle seat at the back of the aircraft? I fly with you twice a week. I'm getting tired of this!",complaint
"how many times must one call to get through to you? This is getting ridiculous. \u2639\ufe0f",complaint
"Worst customer service  How is it that you can't accept prepayments for luggage online or over the phone?",complaint
"No Bart. Sadly  has failed &amp; it's been 8 days. No luggage. No compensation yet. The WORST airline ever. ",complaint
"You are literally THE WORST. This is the last time I will be flying your airline. #DelaysOnDelays #MissedMyConnection",complaint
"missing a bag can you help me out?  Flight 977 Houston to Atlanta. I have 1 of 2 checked bags.",request
"worst service ever.  Flight 62 Miami to Paris you really F*cked me. Worst service ever",complaint
"Thank you!  At gate now. flt 1429 Hou-Aus",compliment
"Watching the tournament a 30,000 feet #oneshiningmoment ðŸ€ thanks  âœˆï¸ for having wifi on the plane ðŸ‘ðŸ» ",compliment
"the biggest airline.  also the WORST airline.",complaint
"Thank you Southwest Airlines and flight attendant Holly for making out flight easier and holding me!",compliment
"Flight 2014 being diverted from LGA to EWR due to weather. How do you plan to get people home?",request
"your call-back feature to talk w cust svc has now hung up on me twice.",complaint
"I need assistance to change my flight. Your online booking not recognize Aberdeen UK",request
"Gorgeous view of Chicago yesterday ðŸ™ Thanks  ",compliment
"Hi United. I'm sure you're swamped. Is there a number I can call this late in the day to upgrade my flight? Thanks!",request
"Texas forever! Lady Vikes make a quick stop in  on way to  Thank you  flight #3274.",compliment
"Please can you help me? My fly is cancel twice time (mia to Paris in 32 hours...!) Do you have an email for sending a reclamation?",request
"I'm a million miler with #Delta &amp; now fly #AmericanAirlines weekly out of #SLC a major Delta hub! #Loyalty #Service #Kindness",compliment
"The  account is amazing. How much are their social media professionals getting paid to not know how Twitter works?",request
"Any standby possibility for MCO to BNA this morning for 2? Currently in terminal and nothing to check.",request
"Hey   - shout out to Zach &amp; the crew on DL696 today from #CAE to #ATL. #CustomerService - that's why I #fly #Delta!",compliment
"How does Star Alliance Gold status differ from  Premier Gold?",request
"Well  now what? Delay to philly caused miss connection. Delay to LGA causes miss connection. Now how do I get home to Indy?",complaint
"we were at the gate before they pushed back. I now have a stranded dog at home for 15+ hours. Thank you! #neveragain",complaint
"I have to modify my trip date to later in the week, can I do that online?",request
"thanks for the awesome #americanview of New York City! #lovethatplace ",compliment
"over 2.5 hours security lines at EWR. My flight is boarding and your agents are terrible to everyone",complaint
"awesome gate service by Ken at RDU. #flight2247 #luvswa #dal         cc: ",compliment
"the worst!!!!!! Crew is late!",complaint
"more good news!! Another delay-4 delay updates!! All over the board-right hand say hello to left hand!!#unitedsucks#UA does not care",compliment
"Yesterday I was on hold w baggage Dept for 20 mins....then the phone just hung up on me. This is a bad joke.",complaint
"worst ever travel experience. 3 hour delay. Missed connection. Now lost luggage. Awful rude staff in Chicago. Poor. Never again",complaint
"Flt 1586 is delayed but your gate agents at Gate D32 are great. Friendly, cheerful and awesome. Note to their manager pls! ðŸ‘ðŸ¼",compliment
